Customer_ID,Customer_Status,Age,Gender,Marital_Status,Province,Income_Category,Card_Category,Months_on_Book,Contacts_Count_12m,Credit_Limit,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
1000259,Existing Customer,61,M,Single,Babil,10M - 20M,Silver,39,1,12072613,14034759,31,0.306
1000260,Existing Customer,22,F,Single,Dhi Qar,Less than 10M,Blue,35,6,21592786,2758226,86,0.452
1000261,Churned Customer,61,F,Single,Baghdad,40M - 60M,Gold,19,6,1531059,6717496,9,0.159
1000262,Churned Customer,57,F,Single,Kirkuk,Unknown,Blue,22,5,24332413,11614890,34,0.005
1000263,Existing Customer,31,M,Single,Diyala,40M - 60M,Blue,56,0,18314338,6947617,18,0.156
1000264,Existing Customer,67,F,Unknown,Najaf,20M - 40M,Blue,22,5,21522655,2459880,99,0.745
1000265,Existing Customer,25,M,Unknown,Erbil,40M - 60M,Blue,43,4,17587096,13233230,69,0.062
1000266,Churned Customer,64,F,Divorced,Muthanna,10M - 20M,Blue,34,2,12477917,862799,13,0.09
1000267,Existing Customer,54,F,Married,Erbil,20M - 40M,Blue,12,1,1700906,14727365,35,0.552
1000268,Existing Customer,34,F,Single,Diyala,Unknown,Silver,59,2,21901161,9262298,27,0.606
1000269,Existing Customer,55,F,Single,Salah Al-Din,10M - 20M,Blue,31,3,5879425,13968179,111,0.617
1000270,Churned Customer,49,F,Single,Erbil,60M+,Blue,45,0,16160700,11936779,40,0.037
1000271,Existing Customer,41,F,Unknown,Muthanna,20M - 40M,Blue,36,1,24873392,5595129,62,0.522
1000272,Existing Customer,56,M,Divorced,Dhi Qar,Unknown,Silver,34,2,23438428,14881024,99,0.313
1000273,Existing Customer,62,F,Married,Baghdad,Less than 10M,Blue,17,1,11578457,3700082,48,0.242
1000274,Existing Customer,32,M,Single,Basra,10M - 20M,Gold,47,2,20373232,10051801,47,0.691
1000275,Existing Customer,70,M,Single,Karbala,10M - 20M,Blue,20,3,10378541,7971511,110,0.562
1000276,Churned Customer,37,F,Single,Kirkuk,20M - 40M,Blue,48,0,14153413,4524417,9,0.115
1000277,Existing Customer,26,M,Unknown,Basra,60M+,Blue,13,3,8953497,3241584,16,0.418
1000278,Churned Customer,45,F,Divorced,Dhi Qar,10M - 20M,Blue,19,6,11526724,8937985,21,0.111
1000279,Churned Customer,55,M,Married,Wasit,60M+,Blue,23,4,5438926,8208279,31,0.068
1000280,Existing Customer,53,F,Divorced,Dhi Qar,20M - 40M,Blue,30,0,11428483,9261971,59,0.145
1000281,Churned Customer,33,F,Married,Duhok,Unknown,Silver,46,5,9308646,2842216,30,0.024
1000282,Existing Customer,36,F,Divorced,Najaf,20M - 40M,Blue,17,0,15867624,5992662,57,0.211
1000283,Existing Customer,55,F,Married,Wasit,40M - 60M,Blue,54,0,17212011,8797352,28,0.797
1000284,Existing Customer,48,M,Divorced,Karbala,20M - 40M,Blue,50,0,10782856,14047718,38,0.522
1000285,Churned Customer,43,F,Divorced,Salah Al-Din,20M - 40M,Blue,32,0,11853333,1290444,18,0.155
1000286,Churned Customer,46,F,Divorced,Karbala,20M - 40M,Blue,44,5,8444686,13131734,22,0.089
1000287,Existing Customer,58,F,Unknown,Anbar,Less than 10M,Blue,30,3,8693216,3695902,96,0.371
1000288,Existing Customer,36,F,Divorced,Baghdad,20M - 40M,Blue,56,5,13383832,11816031,85,0.471
1000289,Existing Customer,55,M,Married,Dhi Qar,40M - 60M,Blue,22,3,3686717,14597979,109,0.661
1000290,Churned Customer,27,F,Divorced,Diyala,40M - 60M,Silver,43,6,16933756,13489895,20,0.046
1000291,Churned Customer,65,F,Divorced,Basra,Unknown,Blue,25,4,1839939,7692263,39,0.117
1000292,Existing Customer,28,M,Married,Babil,Less than 10M,Silver,30,6,19231169,11467479,76,0.266
1000293,Existing Customer,46,F,Married,Nineveh,20M - 40M,Blue,46,2,11459944,3099656,53,0.255
1000294,Existing Customer,57,M,Divorced,Babil,10M - 20M,Blue,57,0,17606745,1550836,11,0.537
1000295,Existing Customer,54,F,Unknown,Basra,60M+,Blue,12,1,3716470,2582519,113,0.443
1000296,Existing Customer,21,M,Divorced,Salah Al-Din,60M+,Blue,15,4,7578899,4958765,34,0.461
1000297,Existing Customer,42,F,Unknown,Diyala,10M - 20M,Blue,44,0,11344873,13628291,110,0.073
1000298,Churned Customer,36,M,Unknown,Muthanna,40M - 60M,Blue,33,6,16385399,5582549,37,0.186
1000299,Existing Customer,25,M,Unknown,Karbala,Less than 10M,Blue,54,5,13285067,2949280,73,0.666
1000300,Churned Customer,33,F,Divorced,Salah Al-Din,Unknown,Blue,44,5,19093699,12673409,37,0.091
1000301,Existing Customer,58,F,Unknown,Diyala,60M+,Silver,27,1,19586309,11272470,42,0.259
1000302,Existing Customer,38,F,Unknown,Kirkuk,Less than 10M,Blue,18,0,22368183,2036821,111,0.442
1000303,Existing Customer,61,F,Divorced,Najaf,10M - 20M,Gold,47,3,8903065,3429726,41,0.632
1000304,Existing Customer,53,F,Married,Nineveh,40M - 60M,Platinum,41,0,21422298,11597857,74,0.021
1000305,Existing Customer,34,F,Single,Wasit,40M - 60M,Blue,39,1,20055780,10100606,100,0.392
1000306,Churned Customer,21,F,Divorced,Nineveh,10M - 20M,Blue,16,4,20156326,13022064,23,0.146
1000307,Existing Customer,36,F,Single,Anbar,Less than 10M,Blue,19,3,8356607,13014284,68,0.664
1000308,Existing Customer,48,M,Married,Kirkuk,10M - 20M,Blue,16,6,21634011,5676699,60,0.195
1000309,Existing Customer,51,M,Unknown,Diyala,10M - 20M,Blue,40,1,17451615,9701318,35,0.138
1000310,Churned Customer,33,F,Married,Sulaymaniyah,40M - 60M,Blue,21,4,15614969,5327793,36,0.018
1000311,Churned Customer,59,F,Unknown,Wasit,40M - 60M,Silver,19,6,15682738,1693626,9,0.09
1000312,Existing Customer,29,F,Single,Babil,Unknown,Blue,29,0,7162066,8647080,84,0.142
1000313,Existing Customer,33,M,Unknown,Diyala,40M - 60M,Silver,60,5,6756705,11723252,110,0.722
1000314,Churned Customer,39,M,Married,Erbil,60M+,Blue,31,1,11291884,956155,13,0.122
1000315,Existing Customer,59,M,Married,Sulaymaniyah,40M - 60M,Blue,39,4,11394976,6320599,92,0.218
1000316,Existing Customer,33,M,Unknown,Salah Al-Din,Unknown,Blue,47,5,24176825,920853,77,0.005
1000317,Churned Customer,62,M,Divorced,Najaf,60M+,Gold,12,5,4257091,3734932,10,0.132
1000318,Churned Customer,46,M,Divorced,Nineveh,20M - 40M,Blue,25,5,2004209,3389122,38,0.034
1000319,Churned Customer,27,F,Single,Wasit,Less than 10M,Blue,14,5,6033144,2453929,17,0.016
1000320,Existing Customer,45,F,Unknown,Anbar,10M - 20M,Blue,36,2,7840420,14335099,75,0.579
1000321,Existing Customer,66,F,Divorced,Basra,10M - 20M,Blue,23,3,2917104,8850955,45,0.471
1000322,Existing Customer,58,M,Single,Salah Al-Din,10M - 20M,Blue,28,1,24178681,13997079,88,0.121
1000323,Churned Customer,56,F,Divorced,Baghdad,Unknown,Blue,13,6,18165063,10578937,37,0.153
1000324,Churned Customer,69,M,Married,Dhi Qar,Unknown,Blue,60,2,6120725,14268144,5,0.007
1000325,Existing Customer,36,F,Single,Wasit,Less than 10M,Gold,20,5,2144846,4186623,94,0.525
1000326,Churned Customer,43,M,Single,Diyala,10M - 20M,Blue,38,4,3775819,6888177,7,0.044
1000327,Existing Customer,54,F,Divorced,Nineveh,60M+,Blue,50,0,15457552,9179939,106,0.111
1000328,Churned Customer,30,F,Single,Duhok,20M - 40M,Blue,31,4,22893847,653046,13,0.041
1000329,Existing Customer,56,M,Unknown,Maysan,Less than 10M,Blue,57,0,3120505,11096213,114,0.189
1000330,Existing Customer,33,F,Married,Duhok,20M - 40M,Gold,25,2,16814245,10781007,69,0.58
1000331,Existing Customer,32,M,Single,Nineveh,60M+,Blue,25,5,19984791,3987626,66,0.642
1000332,Churned Customer,58,F,Single,Karbala,40M - 60M,Blue,35,5,9157634,9804237,10,0.031
1000333,Churned Customer,47,M,Divorced,Kirkuk,60M+,Blue,47,5,10379675,11493276,18,0.027
1000334,Existing Customer,23,F,Married,Salah Al-Din,40M - 60M,Blue,19,3,21830339,11175599,27,0.734
1000335,Existing Customer,68,M,Single,Sulaymaniyah,60M+,Blue,45,1,17731142,10415371,42,0.277
1000336,Existing Customer,33,F,Divorced,Basra,20M - 40M,Blue,59,0,3181703,3119042,94,0.219
1000337,Existing Customer,63,F,Unknown,Basra,Less than 10M,Silver,36,2,21598541,10443200,80,0.266
1000338,Churned Customer,44,F,Single,Babil,40M - 60M,Silver,35,1,7856922,995601,30,0.024
1000339,Churned Customer,36,M,Married,Erbil,Unknown,Blue,54,6,2043795,8004395,28,0.188
1000340,Existing Customer,31,F,Divorced,Dhi Qar,20M - 40M,Blue,47,0,1813158,5914276,15,0.218
1000341,Existing Customer,68,F,Divorced,Babil,60M+,Blue,17,2,10628593,4534969,108,0.007
1000342,Existing Customer,47,M,Divorced,Kirkuk,Unknown,Blue,54,6,4777491,8075938,112,0.752
1000343,Churned Customer,55,F,Unknown,Diyala,40M - 60M,Blue,23,3,8427613,896045,14,0.178
1000344,Churned Customer,66,F,Married,Duhok,40M - 60M,Blue,55,6,5764250,14305289,32,0.016
1000345,Existing Customer,21,F,Divorced,Basra,40M - 60M,Blue,23,5,8087999,4200495,101,0.437
1000346,Churned Customer,44,M,Divorced,Muthanna,60M+,Blue,56,4,24421046,2164768,26,0.127
1000347,Churned Customer,39,M,Unknown,Baghdad,20M - 40M,Blue,21,3,13471148,774308,36,0.065
1000348,Churned Customer,27,M,Divorced,Sulaymaniyah,10M - 20M,Blue,41,6,15002852,1756663,11,0.119
1000349,Existing Customer,38,M,Divorced,Nineveh,20M - 40M,Blue,33,3,12065971,10438314,105,0.497
1000350,Existing Customer,36,M,Divorced,Anbar,60M+,Blue,37,3,22251646,3316516,20,0.007
1000351,Existing Customer,25,M,Divorced,Wasit,40M - 60M,Blue,39,0,8050593,8068198,77,0.471
1000352,Existing Customer,70,M,Unknown,Basra,40M - 60M,Blue,30,2,8598631,4535439,42,0.443
1000353,Existing Customer,51,M,Divorced,Babil,Less than 10M,Blue,49,0,21009098,3657054,48,0.089
1000354,Churned Customer,21,M,Married,Maysan,60M+,Blue,15,2,11123914,11146208,38,0.091
1000355,Existing Customer,52,F,Single,Basra,Less than 10M,Blue,16,2,1971690,4034886,93,0.493
1000356,Churned Customer,52,F,Married,Erbil,40M - 60M,Blue,56,6,22462634,3625726,39,0.046
1000357,Existing Customer,49,F,Single,Anbar,Unknown,Blue,37,3,14221686,12183490,51,0.35
1000358,Churned Customer,64,M,Single,Sulaymaniyah,Less than 10M,Blue,21,5,11749974,6879280,24,0.035
1000359,Existing Customer,50,M,Unknown,Qadisiyah,20M - 40M,Blue,27,1,8166634,4377214,97,0.53
1000360,Existing Customer,69,F,Unknown,Muthanna,10M - 20M,Blue,33,5,7060274,8171750,89,0.404
1000361,Churned Customer,29,M,Single,Najaf,10M - 20M,Blue,22,6,5739586,4832474,38,0.081
1000362,Churned Customer,47,M,Divorced,Erbil,Unknown,Blue,52,5,18295722,2939025,15,0.148
1000363,Existing Customer,49,M,Married,Muthanna,20M - 40M,Blue,16,4,23374724,6440942,39,0.443
1000364,Existing Customer,31,F,Unknown,Kirkuk,20M - 40M,Blue,57,3,11010466,12037463,74,0.682
1000365,Existing Customer,40,M,Single,Karbala,Unknown,Blue,33,1,2363403,6965055,73,0.722
1000366,Churned Customer,67,F,Divorced,Babil,40M - 60M,Blue,46,4,6451733,7510105,35,0.168
1000367,Churned Customer,50,M,Married,Babil,Less than 10M,Blue,49,4,3760042,1666639,8,0.118
1000368,Existing Customer,66,F,Divorced,Diyala,40M - 60M,Blue,29,3,14384846,3320644,17,0.46
1000369,Existing Customer,64,M,Married,Baghdad,Less than 10M,Blue,54,4,15619928,1862301,25,0.303
1000370,Existing Customer,44,F,Married,Qadisiyah,Unknown,Silver,51,5,11944855,11555381,92,0.004
1000371,Churned Customer,65,F,Married,Nineveh,Unknown,Blue,42,6,14271380,9661128,32,0.1
1000372,Existing Customer,29,F,Divorced,Najaf,Unknown,Silver,47,6,12901514,535378,21,0.437
1000373,Churned Customer,61,M,Single,Qadisiyah,10M - 20M,Blue,18,6,23604299,11752222,6,0.123
1000374,Existing Customer,56,F,Single,Karbala,10M - 20M,Blue,22,0,13195395,13555965,90,0.581
1000375,Existing Customer,47,F,Single,Kirkuk,20M - 40M,Blue,27,0,8518644,11450389,56,0.606
1000376,Existing Customer,26,F,Divorced,Karbala,20M - 40M,Blue,47,2,23547363,2793884,108,0.7
1000377,Churned Customer,39,M,Married,Nineveh,40M - 60M,Silver,56,5,21515322,2022765,36,0.136
1000378,Existing Customer,21,M,Unknown,Qadisiyah,10M - 20M,Blue,16,3,14535319,14154045,39,0.336
1000379,Existing Customer,33,F,Divorced,Diyala,40M - 60M,Blue,42,3,22857597,4163846,34,0.548
1000380,Existing Customer,23,M,Unknown,Salah Al-Din,Unknown,Gold,41,2,10963945,6962267,90,0.634
1000381,Existing Customer,64,M,Unknown,Nineveh,Less than 10M,Blue,38,0,18461300,7538428,119,0.21
1000382,Churned Customer,58,F,Unknown,Qadisiyah,10M - 20M,Blue,38,5,7665782,10406893,6,0.145
1000383,Existing Customer,28,F,Unknown,Erbil,10M - 20M,Blue,56,3,9445722,9904796,109,0.027
1000384,Churned Customer,24,M,Divorced,Dhi Qar,40M - 60M,Blue,29,6,6597174,13985059,5,0.075
1000385,Existing Customer,52,M,Married,Anbar,40M - 60M,Blue,43,3,2564781,8161055,63,0.357
1000386,Existing Customer,22,M,Single,Nineveh,40M - 60M,Blue,28,6,3224315,7375539,52,0.066
1000387,Churned Customer,48,M,Married,Kirkuk,Unknown,Blue,39,4,2272660,1936216,32,0.135
1000388,Existing Customer,21,M,Married,Nineveh,Less than 10M,Blue,54,6,8035308,3084749,64,0.382
1000389,Existing Customer,25,M,Married,Diyala,20M - 40M,Gold,37,0,13772849,7971422,80,0.299
1000390,Existing Customer,68,M,Married,Karbala,Unknown,Blue,40,1,6622989,2900874,98,0.622
1000391,Existing Customer,51,M,Unknown,Nineveh,40M - 60M,Silver,20,2,16765297,10326695,77,0.168
1000392,Churned Customer,68,F,Married,Babil,20M - 40M,Blue,28,6,8084332,9952545,36,0.12
1000393,Churned Customer,39,M,Divorced,Wasit,Less than 10M,Silver,43,4,22794602,10054453,38,0.031
1000394,Existing Customer,63,M,Divorced,Sulaymaniyah,60M+,Blue,27,5,12488790,4355633,24,0.364
1000395,Churned Customer,60,M,Divorced,Basra,Less than 10M,Blue,40,5,23313790,8099675,35,0.161
1000396,Existing Customer,42,F,Single,Erbil,20M - 40M,Blue,52,2,6018170,10635812,75,0.7
1000397,Existing Customer,57,M,Single,Salah Al-Din,40M - 60M,Blue,19,2,15829275,4355058,58,0.06
1000398,Existing Customer,41,F,Single,Anbar,10M - 20M,Blue,21,1,17719438,4287702,31,0.703
1000399,Existing Customer,34,M,Married,Muthanna,Less than 10M,Blue,42,5,10855014,8760661,90,0.26
1000400,Churned Customer,56,F,Married,Baghdad,Unknown,Blue,36,4,9857230,1362212,30,0.199
1000401,Churned Customer,60,F,Divorced,Dhi Qar,Unknown,Gold,36,4,7659813,14496693,32,0.113
1000402,Existing Customer,37,M,Single,Karbala,40M - 60M,Blue,47,0,12120222,13205476,72,0.542
1000403,Existing Customer,51,F,Married,Wasit,10M - 20M,Blue,50,2,23820736,2036488,82,0.415
1000404,Existing Customer,70,M,Unknown,Muthanna,40M - 60M,Blue,34,1,20973320,3844537,109,0.247
1000405,Existing Customer,56,M,Unknown,Baghdad,40M - 60M,Blue,51,1,2736115,3980753,93,0.752
1000406,Existing Customer,41,M,Unknown,Maysan,10M - 20M,Blue,43,1,9186546,14979986,119,0.796
1000407,Churned Customer,56,F,Divorced,Babil,Unknown,Silver,47,6,19602772,2310698,24,0.183
1000408,Existing Customer,69,F,Married,Salah Al-Din,Unknown,Blue,42,3,14029035,11983881,71,0.676
1000409,Existing Customer,56,F,Divorced,Duhok,20M - 40M,Blue,57,3,13970871,9261928,24,0.363
1000410,Churned Customer,33,M,Unknown,Wasit,40M - 60M,Blue,46,5,3862848,1116132,37,0.165
1000411,Existing Customer,58,F,Married,Najaf,20M - 40M,Blue,51,3,10115424,10734658,74,0.696
1000412,Churned Customer,25,M,Single,Erbil,40M - 60M,Blue,18,0,14043628,4979252,31,0.174
1000413,Churned Customer,30,M,Single,Erbil,Less than 10M,Blue,39,6,21539205,1370116,17,0.008
1000414,Existing Customer,62,M,Divorced,Baghdad,40M - 60M,Silver,52,3,19808381,12259318,40,0.643
1000415,Churned Customer,33,M,Single,Basra,20M - 40M,Blue,58,3,18675223,7908818,17,0.019
1000416,Existing Customer,25,F,Unknown,Maysan,20M - 40M,Blue,48,3,17058753,10596604,109,0.684
1000417,Churned Customer,51,M,Single,Salah Al-Din,Unknown,Blue,41,6,4723546,7398353,8,0.005
1000418,Existing Customer,27,F,Single,Dhi Qar,Unknown,Gold,44,5,24560067,5261236,53,0.689
1000419,Existing Customer,60,F,Single,Muthanna,40M - 60M,Silver,35,2,15555252,5694155,12,0.324
1000420,Churned Customer,30,M,Single,Salah Al-Din,40M - 60M,Silver,19,4,14401149,10195247,14,0.131
1000421,Churned Customer,31,M,Single,Baghdad,10M - 20M,Silver,31,6,14628158,9299363,17,0.103
1000422,Existing Customer,64,M,Single,Anbar,40M - 60M,Blue,54,0,23350796,10699050,82,0.761
1000423,Existing Customer,65,M,Single,Babil,20M - 40M,Blue,27,5,6430412,1671894,49,0.445
1000424,Existing Customer,27,M,Unknown,Anbar,Unknown,Blue,18,6,7765172,13184514,58,0.39
1000425,Churned Customer,61,M,Single,Sulaymaniyah,60M+,Blue,38,4,1706132,11057719,20,0.111
1000426,Existing Customer,69,M,Single,Baghdad,10M - 20M,Blue,50,3,20120552,5191595,108,0.242
1000427,Existing Customer,37,F,Divorced,Salah Al-Din,20M - 40M,Blue,29,2,4965118,13527451,62,0.156
1000428,Existing Customer,50,M,Single,Duhok,40M - 60M,Blue,14,1,10229982,1408990,46,0.448
1000429,Existing Customer,23,M,Unknown,Basra,10M - 20M,Silver,41,1,1938770,5654960,90,0.553
1000430,Existing Customer,58,M,Single,Diyala,Unknown,Gold,18,1,2475779,13287412,89,0.013
1000431,Existing Customer,23,F,Divorced,Baghdad,Unknown,Gold,46,0,20823369,6632213,24,0.608
1000432,Existing Customer,67,M,Unknown,Najaf,60M+,Blue,19,2,18366437,6682594,45,0.616
1000433,Existing Customer,42,F,Single,Salah Al-Din,Less than 10M,Blue,30,2,13161351,6285902,104,0.678
1000434,Existing Customer,36,M,Single,Muthanna,Less than 10M,Blue,45,2,20608461,8603356,69,0.611
1000435,Churned Customer,68,M,Divorced,Erbil,10M - 20M,Platinum,40,2,4481837,3199812,16,0.045
1000436,Churned Customer,64,F,Divorced,Wasit,10M - 20M,Blue,60,6,2855323,528807,22,0.077
1000437,Existing Customer,54,F,Divorced,Wasit,10M - 20M,Blue,28,0,13137161,774768,38,0.074
1000438,Existing Customer,64,F,Married,Kirkuk,60M+,Blue,20,0,21088065,10207295,19,0.289
1000439,Churned Customer,28,M,Divorced,Basra,Unknown,Blue,23,5,22889490,10636070,37,0.085
1000440,Existing Customer,22,F,Divorced,Salah Al-Din,Less than 10M,Gold,18,3,6307694,12655643,103,0.016
1000441,Existing Customer,21,M,Divorced,Erbil,10M - 20M,Blue,48,1,6371134,12257233,102,0.32
1000442,Existing Customer,54,M,Divorced,Nineveh,40M - 60M,Blue,13,4,19827598,11859001,71,0.146
1000443,Existing Customer,59,M,Single,Nineveh,40M - 60M,Blue,19,6,15991068,14390389,20,0.163
1000444,Existing Customer,51,F,Unknown,Najaf,60M+,Blue,41,3,4555225,1935275,56,0.685
1000445,Existing Customer,30,F,Married,Maysan,10M - 20M,Blue,36,1,5345297,14648242,81,0.58
1000446,Churned Customer,50,M,Unknown,Baghdad,60M+,Silver,51,5,8066122,3197578,19,0.156
1000447,Churned Customer,52,M,Single,Salah Al-Din,20M - 40M,Blue,48,4,11199251,8068954,23,0.172
1000448,Churned Customer,35,M,Married,Nineveh,40M - 60M,Blue,43,5,13714243,6952790,32,0.19
1000449,Existing Customer,34,F,Married,Diyala,60M+,Gold,51,1,5631939,8633308,39,0.749
1000450,Existing Customer,46,F,Married,Anbar,10M - 20M,Blue,30,6,9434694,11299437,45,0.272
1000451,Churned Customer,44,F,Single,Karbala,Less than 10M,Silver,53,5,12263779,10239063,15,0.036
1000452,Existing Customer,27,F,Married,Kirkuk,40M - 60M,Blue,12,5,21427424,11192037,86,0.347
1000453,Churned Customer,33,M,Married,Diyala,Unknown,Blue,55,4,8891718,9959945,31,0.038
1000454,Existing Customer,25,F,Single,Anbar,60M+,Blue,39,6,24341274,14392272,88,0.039
1000455,Existing Customer,41,M,Married,Muthanna,10M - 20M,Blue,38,3,20686595,7685252,37,0.123
1000456,Churned Customer,63,M,Divorced,Muthanna,40M - 60M,Silver,32,5,22393225,11579150,38,0.184
1000457,Existing Customer,22,M,Divorced,Baghdad,40M - 60M,Blue,30,2,6099703,4405113,79,0.497
1000458,Existing Customer,53,M,Divorced,Anbar,60M+,Silver,32,2,22551556,6497848,90,0.22
1000459,Existing Customer,43,M,Unknown,Dhi Qar,60M+,Blue,15,3,13514907,12594868,11,0.639
1000460,Existing Customer,28,F,Married,Karbala,Unknown,Silver,60,1,18117024,7425218,80,0.281
1000461,Churned Customer,24,F,Divorced,Karbala,Less than 10M,Blue,57,4,10415648,11264797,21,0.105
1000462,Existing Customer,60,F,Unknown,Wasit,20M - 40M,Blue,15,3,9459116,2417908,68,0.404
1000463,Existing Customer,28,F,Married,Sulaymaniyah,Unknown,Blue,48,1,6683848,13589034,93,0.546
1000464,Churned Customer,63,M,Single,Anbar,20M - 40M,Silver,54,6,17534571,5913992,18,0.185
1000465,Existing Customer,60,F,Unknown,Maysan,Less than 10M,Blue,57,0,11881712,5089068,26,0.005
1000466,Existing Customer,31,M,Divorced,Dhi Qar,10M - 20M,Silver,37,2,7040026,2237645,108,0.168
1000467,Churned Customer,69,F,Divorced,Anbar,Unknown,Blue,47,0,4788123,892985,27,0.086
1000468,Churned Customer,37,M,Single,Sulaymaniyah,20M - 40M,Blue,46,4,8773899,7122342,9,0.065
1000469,Existing Customer,50,F,Unknown,Babil,20M - 40M,Blue,23,6,14233653,4585053,75,0.603
1000470,Churned Customer,38,F,Unknown,Sulaymaniyah,60M+,Silver,56,5,6081352,5967250,19,0.183
1000471,Existing Customer,64,F,Unknown,Sulaymaniyah,Unknown,Blue,48,2,6850251,2999621,114,0.572
1000472,Existing Customer,47,M,Single,Qadisiyah,20M - 40M,Gold,17,3,11117888,3316017,45,0.017
1000473,Churned Customer,59,F,Married,Kirkuk,20M - 40M,Gold,26,0,20272020,696213,13,0.091
1000474,Churned Customer,55,F,Divorced,Baghdad,10M - 20M,Blue,33,2,19121536,10691298,12,0.083
1000475,Existing Customer,28,M,Married,Erbil,20M - 40M,Blue,43,2,8655170,14087060,21,0.241
1000476,Existing Customer,42,M,Single,Baghdad,Unknown,Blue,48,3,5708836,11938960,72,0.285
1000477,Churned Customer,67,F,Married,Diyala,60M+,Blue,33,0,7945282,10178799,24,0.17
1000478,Existing Customer,60,M,Divorced,Baghdad,10M - 20M,Silver,60,3,8974669,10401014,65,0.747
1000479,Existing Customer,50,M,Unknown,Basra,20M - 40M,Blue,42,4,19976292,6315475,52,0.64
1000480,Churned Customer,22,F,Single,Karbala,10M - 20M,Blue,60,5,22599772,553565,30,0.09
